STARTING TEST
0.328112,232,219,0,70
0.32963,230,216,0,69
0.331227,231,219,0,69
0.332783,230,221,0,67
0.334299,232,218,0,69
0.335873,229,218,0,69
0.337431,231,222,0,68
0.338944,229,217,0,69
0.340527,231,221,0,69
0.342085,229,223,0,69
0.343599,231,221,0,68
0.345195,230,216,0,69
0.346759,228,218,0,70
0.348281,231,221,0,67
0.34987,230,217,0,69
0.35143,230,222,0,68
0.35296,230,220,0,69
0.354522,230,219,0,68
0.356075,229,218,0,70
0.357658,230,224,0,69
0.359152,231,220,0,69
0.360668,229,219,0,69
0.362257,227,220,0,70
0.363772,228,224,0,69
0.365321,228,222,0,70
0.366874,230,220,0,69
0.368387,229,218,0,68
0.36997,227,219,0,68
0.371478,231,225,0,69
0.372998,230,224,0,70
0.374586,229,222,0,68
0.376109,230,218,0,70
0.377635,231,220,0,70
0.379216,229,223,0,69
0.38081,231,218,0,70
0.382384,230,220,0,69
0.383917,229,218,0,70
0.385484,227,220,0,70
0.387082,227,221,0,69
0.388636,227,220,0,69
0.390098,229,222,0,70
0.391618,229,219,0,69
0.393093,228,222,0,70
0.394629,227,223,0,70
0.396089,226,222,0,69
0.397642,230,219,0,69
0.399137,228,225,0,70
0.40067,227,224,0,71
0.402153,228,220,0,69
0.40365,227,221,0,71
0.405178,227,222,0,70
0.406637,226,226,0,71
0.408156,227,225,0,70
0.409606,228,224,0,71
0.411153,228,220,0,69
0.412629,230,220,0,71
0.414088,227,222,0,69
0.415611,228,224,0,70
0.417107,227,221,0,71
0.41863,227,223,0,70
0.420089,226,222,0,71
0.421649,227,219,0,70
0.423105,228,219,0,70
0.424563,230,223,0,70
0.426081,227,225,0,69
0.427534,226,221,0,70
0.429047,227,223,0,70
0.430506,227,220,0,70
0.432033,228,225,0,70
0.433488,227,220,0,70
0.434995,225,220,0,70
0.436459,226,222,0,69
0.437919,227,223,0,70
0.43944,227,224,0,70
0.440898,226,220,0,71
0.442425,225,227,0,70
0.443887,225,226,0,70
0.445411,227,225,0,71
0.446866,225,223,0,70
0.448384,225,222,0,71
0.449851,227,225,0,71
0.451307,226,223,0,69
0.452833,227,222,0,69
0.454331,225,222,0,69
0.45586,226,221,0,71
0.457348,227,218,0,69
0.458899,227,222,0,70
0.460355,223,220,0,69
0.461854,227,226,0,71
0.463373,226,222,0,71
0.464866,226,223,0,71
0.466382,225,221,0,71
0.467839,228,225,0,71
0.469414,226,223,0,69
0.470892,224,226,0,71
0.472401,225,221,0,70
0.473921,225,224,0,70
0.475436,225,222,0,71
0.476961,226,223,0,70
0.478461,225,226,0,71
0.479993,225,223,0,71
0.481482,225,222,0,71
0.482941,226,220,0,70
0.484472,225,224,0,72
0.485959,227,220,0,71
0.487487,225,221,0,70
0.488946,225,222,0,71
0.490509,225,221,0,70
0.491973,226,223,0,70
0.493469,226,223,0,70
0.494994,226,224,0,71
0.496455,227,221,0,71
0.497979,226,228,0,69
0.499432,226,221,0,70
0.500993,225,221,0,71
0.502456,226,223,0,70
0.503942,228,224,0,71
0.505507,224,223,0,72
0.506969,224,223,0,69
0.508493,225,223,0,69
0.509951,227,223,0,72
0.51149,223,223,0,70
0.512941,224,223,0,71
0.514402,224,222,0,71
0.515922,227,220,0,71
0.517373,226,226,0,71
0.518891,224,223,0,70
0.520352,227,220,0,71
0.521871,227,222,0,68
0.523342,224,226,0,70
0.524842,227,223,0,69
0.52633,226,220,0,71
0.527687,230,222,0,70
0.530422,227,226,0,69
0.532422,226,225,0,69
0.53431,228,221,0,69
0.53587,227,224,0,69
0.537349,226,226,0,71
0.538844,227,220,0,69
0.540403,226,224,0,70
0.541905,226,225,0,71
0.54351,225,224,0,69
0.545035,225,223,0,70
0.546582,226,224,0,70
0.548179,226,222,0,71
0.549716,227,221,0,71
0.551255,227,221,0,70
0.552853,225,225,0,71
0.554432,227,222,0,71
0.55597,224,220,0,70
0.55755,227,223,0,72
0.559129,226,220,0,71
0.560669,226,223,0,70
0.562268,226,225,0,70
0.563805,226,224,0,71
0.565347,225,223,0,70
0.566946,226,223,0,71
0.568491,227,224,0,70
0.570024,225,225,0,71
0.571628,225,220,0,70
0.573152,226,222,0,71
0.574693,225,222,0,70
0.57633,225,223,0,70
0.577868,227,223,0,71
0.57944,225,224,0,70
0.581049,225,223,0,71
0.582616,227,221,0,71
0.584156,226,224,0,69
0.585758,226,223,0,71
0.587305,225,226,0,70
0.58886,227,221,0,71
0.590469,226,223,0,70
0.591993,224,224,0,72
0.593523,224,221,0,69
0.595105,226,221,0,70
0.596614,228,223,0,69
0.598456,224,222,0,71
0.599985,227,222,0,70
0.601516,227,221,0,70
0.603136,226,224,0,71
0.604716,225,224,0,69
0.606245,228,221,0,70
0.60785,225,223,0,70
0.609377,225,221,0,71
0.610911,228,221,0,70
0.612513,227,225,0,71
0.614039,226,222,0,69
0.615578,225,221,0,71
0.617179,226,223,0,70
0.618711,226,219,0,71
0.620242,227,223,0,71
0.621888,228,222,0,70
0.623425,228,220,0,71
0.624955,227,223,0,71
0.62656,227,223,0,70
0.628094,225,224,0,69
0.629623,228,222,0,71
0.631217,228,223,0,70
0.63276,228,221,0,71
0.634301,226,226,0,70
0.635911,227,221,0,71
0.637442,229,221,0,70
0.638976,228,220,0,71
0.64054,226,222,0,71
0.642116,226,221,0,69
0.643643,229,221,0,68
0.645246,228,223,0,71
0.646792,226,224,0,70
0.648357,229,222,0,71
0.649967,228,219,0,68
0.651505,227,221,0,69
0.653041,229,223,0,70
0.654645,226,219,0,69
0.656202,226,223,0,69
0.657748,228,221,0,69
0.659348,228,218,0,70
0.660885,227,222,0,70
0.662506,228,222,0,69
0.664106,230,222,0,70
0.665642,227,222,0,69
0.66717,229,224,0,70
0.668774,227,220,0,70
0.670306,230,223,0,69
0.671847,229,219,0,71
0.673444,227,220,0,69
0.674976,229,220,0,69
0.676502,229,222,0,69
0.678116,228,220,0,70
0.679693,229,221,0,70
0.681227,228,218,0,70
0.682831,228,220,0,67
0.684402,228,220,0,70
0.685927,228,221,0,70
0.687525,227,220,0,70
0.689051,229,220,0,68
0.690583,228,219,0,70
0.692183,227,218,0,69
0.693711,230,221,0,69
0.695247,229,223,0,71
0.696856,227,220,0,70
0.698398,229,218,0,70
0.699942,231,220,0,69
0.701537,229,219,0,71
0.703106,228,219,0,68
0.70464,231,221,0,69
0.706245,229,220,0,69
0.707778,230,218,0,69
0.709319,231,223,0,70
0.710921,229,220,0,68
0.712456,229,217,0,70
0.71399,229,221,0,69
0.715596,231,221,0,70
0.717131,232,216,0,70
0.718653,230,221,0,68
0.720335,228,217,0,70
0.721857,232,219,0,69
0.723387,230,216,0,70
0.724999,230,220,0,69
0.726528,231,217,0,70
0.72805,231,217,0,69
0.729672,230,217,0,69
0.731195,231,219,0,68
0.732721,231,216,0,68
0.734307,229,217,0,69
0.735843,230,218,0,68
0.737372,230,221,0,68
0.73899,230,219,0,69
0.740523,229,220,0,69
0.742047,229,219,0,69
0.743645,230,218,0,68
0.745174,231,218,0,67
0.74675,228,218,0,69
0.748348,230,221,0,69
0.74989,231,219,0,70
0.751426,231,220,0,70
0.753032,232,216,0,69
0.754566,229,213,0,69
0.756107,228,216,0,68
0.757703,231,219,0,68
0.759229,231,220,0,69
0.760767,230,216,0,68
0.762357,231,216,0,68
0.763893,230,219,0,69
0.765442,231,219,0,68
0.767043,231,215,0,70
0.768574,231,216,0,67
0.770109,230,219,0,69
0.771704,229,217,0,69
0.773236,232,216,0,68
0.774779,231,218,0,67
0.776373,231,214,0,68
0.777904,230,219,0,70
0.779435,230,222,0,68
0.781034,230,217,0,70
0.782563,229,218,0,68
0.784106,229,215,0,68
0.785748,230,221,0,69
0.787292,230,217,0,69
0.788823,231,220,0,67
0.790421,231,219,0,69
0.791958,232,218,0,68
0.793484,229,219,0,68
0.795107,232,217,0,70
0.796641,231,218,0,67
0.798222,231,216,0,68
0.799828,228,219,0,67
0.801391,230,217,0,69
0.802908,230,215,0,69
0.804522,230,220,0,68
0.80605,228,218,0,67
0.807566,231,219,0,69
0.809156,230,217,0,67
0.810728,230,223,0,69
0.812733,231,221,0,68
0.814883,231,217,0,68
0.817016,231,216,0,69
0.81854,229,225,0,68
0.820115,230,223,0,71
0.821608,226,223,0,69
0.823168,226,222,0,69
0.824668,225,224,0,70
0.826239,227,223,0,71
0.82782,225,221,0,71
0.829377,225,222,0,71
0.830874,225,221,0,70
0.832477,226,225,0,71
0.833962,228,225,0,70
0.835526,225,224,0,69
0.837013,226,221,0,70
0.838649,225,221,0,69
0.840252,226,223,0,70
0.841785,224,223,0,71
0.843369,226,223,0,71
0.844867,226,224,0,70
0.846437,224,222,0,70
0.848014,226,222,0,71
0.849577,225,222,0,69
0.851076,227,224,0,68
0.852634,225,223,0,71
0.854178,226,223,0,70
0.855733,225,220,0,71
0.857223,227,224,0,70
0.858807,227,220,0,70
0.860302,226,223,0,70
0.861881,227,220,0,71
0.863379,227,220,0,71
0.865022,226,224,0,70
0.866549,231,221,0,69
0.868192,231,219,0,70
0.869686,230,220,0,70
0.871242,229,219,0,69
0.872793,229,221,0,68
0.874382,231,219,0,69
0.875872,229,216,0,69
0.87742,231,221,0,70
0.878927,229,218,0,68
0.880505,230,219,0,68
0.881998,230,219,0,67
0.883598,232,218,0,67
0.885096,231,219,0,68
0.886645,230,217,0,68
0.888136,232,218,0,68
0.889719,231,214,0,69
0.891283,231,218,0,68
0.892837,233,218,0,68
0.894332,230,220,0,68
0.895922,230,219,0,69
0.897413,228,219,0,69
0.898977,229,217,0,68
0.900498,230,216,0,68
0.902136,230,215,0,68
0.903641,230,215,0,67
0.905203,230,221,0,68
0.906696,232,221,0,69
0.908295,231,215,0,67
0.909785,228,223,0,69
0.911338,231,218,0,69
0.912824,230,221,0,68
0.9144,230,218,0,69
0.915958,231,222,0,69
0.917453,229,220,0,69
0.919068,229,221,0,70
0.92056,229,218,0,68
0.922126,228,222,0,68
0.923676,228,219,0,70
0.925237,229,221,0,70
0.926728,229,223,0,70
0.928288,228,223,0,70
0.929835,229,225,0,70
0.931385,226,219,0,69
0.932876,228,224,0,71
0.934438,225,221,0,69
0.936043,227,220,0,71
0.937673,227,223,0,70
0.939168,226,224,0,70
0.940787,226,223,0,70
0.942368,225,223,0,70
0.943934,225,220,0,70
0.945456,226,224,0,71
0.947024,227,224,0,71
0.948551,227,218,0,71
0.950099,225,223,0,71
0.951646,226,223,0,69
0.953221,227,222,0,69
0.954718,227,222,0,71
0.956274,227,224,0,69
0.957794,228,220,0,68
0.959382,227,220,0,69
0.960903,225,223,0,69
0.962476,226,224,0,70
0.964101,227,220,0,71
0.9657,227,224,0,70
0.967245,231,222,0,70
0.968855,227,219,0,70
0.970519,230,221,0,70
0.972045,229,221,0,68
0.973683,230,221,0,69
0.975222,229,215,0,68
0.976821,233,218,0,70
0.978382,230,217,0,68
0.979996,229,219,0,69
0.981594,231,218,0,68
0.983138,231,218,0,69
0.984754,232,217,0,67
0.986343,233,220,0,69
0.987916,231,219,0,67
0.989528,231,222,0,67
0.991143,230,220,0,69
0.992735,227,219,0,71
0.994323,229,223,0,69
0.995864,229,223,0,68
0.997454,227,223,0,71
0.999057,227,222,0,69
1.00059,227,223,0,71
1.00218,227,223,0,69
1.0037,226,220,0,70
1.00528,226,223,0,71
1.00687,227,224,0,71
1.00843,226,224,0,70
1.01004,225,218,0,70
1.01161,228,224,0,69
1.01316,226,221,0,70
1.01479,228,222,0,71
1.01632,228,216,0,68
1.01792,226,221,0,70
1.01952,227,220,0,71
1.02107,232,222,0,69
1.02269,229,220,0,68
1.02422,230,216,0,69
1.02586,232,217,0,68
1.02744,230,221,0,68
1.02906,232,216,0,68
1.03066,230,218,0,68
1.03222,230,217,0,68
1.03382,232,218,0,68
1.03542,231,218,0,68
1.03694,227,217,0,68
1.03855,229,216,0,68
1.0401,230,221,0,70
1.0417,229,218,0,68
1.04334,227,218,0,70
1.04489,229,222,0,69
1.0465,229,219,0,69
1.04854,228,220,0,70
1.05022,228,225,0,71
1.05181,227,225,0,70
1.05338,226,219,0,70
1.055,226,225,0,71
1.05674,226,222,0,71
1.05841,226,218,0,70
1.06,227,223,0,71
1.06167,226,224,0,71
1.06322,225,222,0,71
1.06496,226,224,0,70
1.06652,227,219,0,69
1.06815,228,224,0,70
1.0697,230,219,0,69
1.07135,230,218,0,70
1.07297,229,219,0,68
1.07453,231,219,0,69
1.07613,231,215,0,69
1.07777,228,219,0,68
1.07933,231,216,0,69
1.08094,229,216,0,68
1.08251,231,214,0,68
1.08414,229,214,0,67
1.08577,230,219,0,69
1.08736,229,214,0,69
1.08902,229,220,0,69
1.09057,229,214,0,69
1.0922,231,214,0,69
1.09378,228,216,0,68
1.09539,227,221,0,70
1.09703,226,222,0,69
1.09856,228,223,0,69
1.10021,227,222,0,69
1.10176,227,225,0,71
1.10344,226,224,0,69
1.1059,226,223,0,71
1.1081,228,222,0,69
1.11014,226,221,0,70
1.11166,226,223,0,71
1.11325,224,223,0,71
1.11479,226,222,0,70
1.11634,228,222,0,70
1.11783,225,220,0,70
1.11934,228,226,0,72
1.12094,226,227,0,71
1.12251,225,222,0,71
1.12422,227,220,0,70
1.12583,226,226,0,71
1.12742,224,224,0,70
1.12907,226,220,0,71
1.13064,227,222,0,70
1.13227,227,223,0,70
1.13388,229,226,0,70
1.13552,228,219,0,69
1.1371,227,223,0,69
1.13872,231,218,0,69
1.14036,228,221,0,69
1.14193,230,220,0,70
1.14357,229,218,0,70
1.14517,230,221,0,70
1.1468,231,215,0,69
1.14838,231,216,0,67
1.15006,231,219,0,67
1.15164,230,214,0,69
1.1533,228,220,0,68
1.15493,230,215,0,69
1.15653,233,217,0,68
1.15813,232,214,0,66
1.15973,232,219,0,68
1.16136,227,215,0,70
1.16292,231,221,0,69
1.16457,231,217,0,69
1.16612,231,215,0,69
1.16777,228,222,0,70
1.16941,227,218,0,68
1.17106,231,217,0,68
1.17269,230,221,0,69
1.17426,229,217,0,69
1.17593,226,227,0,68
1.17754,226,221,0,70
1.17917,226,223,0,71
1.18074,227,223,0,70
1.18242,225,221,0,71
1.18405,227,224,0,71
1.18562,223,222,0,71
1.18727,226,223,0,71
1.18884,224,226,0,70
1.19048,227,220,0,71
1.19207,225,226,0,69
1.19369,226,225,0,71
1.19525,229,224,0,70
1.19688,229,223,0,70
1.19844,228,224,0,71
1.20034,226,221,0,70
1.20198,229,225,0,71
1.20368,230,223,0,69
1.20524,228,221,0,70
1.20689,228,218,0,69
1.20845,230,218,0,70
1.21009,229,218,0,69
1.21165,229,221,0,68
1.21329,233,220,0,68
1.21484,229,220,0,68
1.2165,230,220,0,68
1.21806,230,220,0,69
1.21973,230,218,0,69
1.22136,229,214,0,67
1.22298,230,218,0,69
1.22463,231,215,0,68
1.2262,228,219,0,69
1.22784,231,218,0,69
1.2294,228,222,0,69
1.23112,228,223,0,70
1.23273,228,222,0,71
1.23436,228,220,0,70
1.236,227,222,0,71
1.2376,230,223,0,69
1.23923,228,219,0,70
1.24081,224,222,0,71
1.24247,226,220,0,71
1.24403,226,223,0,70
1.24564,227,220,0,70
1.2472,227,224,0,70
1.24883,227,224,0,71
1.25048,227,223,0,71
1.25208,226,227,0,70
1.25367,226,222,0,71
1.25521,227,220,0,69
1.25684,226,219,0,70
1.25839,226,222,0,70
1.26006,226,222,0,69
1.26166,226,222,0,71
1.26329,227,221,0,71
1.26485,226,221,0,71
1.26649,229,220,0,71
1.26811,231,220,0,70
1.26967,228,219,0,70
1.27127,229,221,0,70
1.2729,228,221,0,70
1.27451,231,220,0,69
1.27606,230,221,0,69
1.27772,231,218,0,69
1.27928,233,221,0,70
1.2809,229,218,0,69
1.28247,231,220,0,69
1.2841,231,219,0,69
1.28565,232,217,0,69
1.28729,231,222,0,68
1.2889,230,220,0,68
1.29053,229,220,0,67
1.29209,230,214,0,68
1.29371,229,216,0,68
1.29523,229,213,0,68
1.29686,231,216,0,68
1.29843,231,216,0,68
1.30007,230,217,0,70
1.30162,230,217,0,69
1.30326,230,219,0,68
1.30486,229,218,0,70
1.30648,230,217,0,69
1.30813,228,221,0,67
1.30976,229,222,0,69
1.3113,228,221,0,69
1.31294,229,219,0,69
1.31453,228,223,0,69
1.31616,228,224,0,69
1.31773,226,218,0,68
1.31937,228,224,0,71
1.3209,226,220,0,70
1.32253,225,220,0,70
1.3241,226,223,0,70
1.3258,226,224,0,71
1.32736,226,222,0,71
1.32898,226,224,0,70
1.33052,226,223,0,69
1.33214,226,223,0,69
1.33373,225,226,0,71
1.33536,226,223,0,70
1.33692,226,222,0,72
1.33855,224,220,0,70
1.34011,225,220,0,71
1.34177,225,223,0,69
1.34335,225,225,0,71
1.34499,227,222,0,71
1.34654,227,221,0,70
1.34823,226,223,0,70
1.34988,226,222,0,70
1.35143,229,221,0,69
1.35309,227,220,0,70
1.35464,228,220,0,69
1.35626,229,221,0,68
1.35783,227,220,0,69
1.35947,230,221,0,69
1.36105,231,217,0,67
1.36274,228,220,0,70
1.36429,231,221,0,70
1.3659,230,220,0,70
1.36752,229,220,0,69
1.36915,230,220,0,68
1.37071,231,216,0,68
1.37231,229,220,0,68
1.37389,229,218,0,69
1.37549,231,215,0,68
1.3771,230,219,0,69
1.3788,231,214,0,67
1.3806,230,219,0,69
1.38257,230,213,0,69
1.38473,231,215,0,68
1.38662,226,222,0,70
1.38823,229,226,0,70
1.38975,226,222,0,69
1.39132,226,221,0,70
1.39285,224,224,0,72
1.39446,227,224,0,72
1.39607,224,222,0,71
1.39767,227,221,0,70
1.39925,223,224,0,69
1.40086,226,223,0,70
1.4025,226,220,0,71
1.40404,226,223,0,70
1.40567,227,225,0,71
1.40723,225,223,0,71
1.40884,226,220,0,70
1.41045,227,220,0,71
1.41207,227,221,0,71
1.41364,227,223,0,69
1.41526,228,221,0,71
1.41687,228,222,0,70
1.41846,226,222,0,71
1.42014,229,220,0,69
1.4217,228,223,0,71
1.42334,228,222,0,70
1.42492,229,220,0,69
1.42655,230,224,0,70
1.4281,229,221,0,68
1.42973,231,220,0,69
1.43154,232,219,0,69
1.43314,230,216,0,69
1.43476,231,218,0,69
1.43643,231,218,0,68
1.43799,231,216,0,68
1.43963,228,216,0,68
1.44121,229,218,0,68
1.44286,228,216,0,70
1.44445,229,214,0,67
1.44611,231,220,0,67
1.44766,230,214,0,69
1.44927,227,219,0,68
1.45084,230,221,0,70
1.45247,229,218,0,68
1.45405,230,219,0,69
1.45568,228,217,0,69
1.45728,228,220,0,69
1.4589,229,219,0,70
1.46044,230,222,0,68
1.46213,229,221,0,68
1.46367,229,221,0,68
1.46529,230,223,0,71
1.46688,227,221,0,71
1.46844,229,218,0,69
1.47005,226,221,0,68
1.47167,227,225,0,71
1.47329,228,226,0,69
1.47484,226,226,0,71
1.47651,229,222,0,69
1.47806,226,222,0,69
1.47968,226,224,0,70
1.48125,224,225,0,69
1.48288,227,224,0,71
1.48443,225,227,0,69
1.48606,225,224,0,71
1.48767,226,221,0,69
1.4893,225,218,0,71
1.49092,226,220,0,70
1.49257,226,221,0,70
1.49413,227,221,0,71
1.49577,228,219,0,70
1.49734,226,223,0,70
1.49889,229,220,0,71
1.50044,226,220,0,71
1.50199,228,220,0,70
1.50359,229,224,0,70
1.50509,228,217,0,71
1.50667,228,224,0,71
1.50818,229,219,0,69
1.50989,227,216,0,70
1.51139,229,219,0,69
1.51297,230,217,0,69
1.51449,230,221,0,69
1.51608,230,217,0,69
1.51771,231,218,0,68
1.51923,229,218,0,68
1.5208,229,217,0,69
1.52234,231,217,0,67
1.5239,230,219,0,68
1.52542,228,217,0,68
1.52699,229,221,0,68
1.52855,230,215,0,68
1.5301,231,214,0,66
1.53167,232,215,0,69
1.53318,231,217,0,68
1.53473,230,222,0,69
1.5363,229,220,0,70
1.53787,231,220,0,68
1.5394,230,219,0,69
1.54096,229,220,0,70
1.54253,229,220,0,68
1.54403,230,221,0,69
1.54562,229,217,0,69
1.54715,229,220,0,70
1.54872,230,224,0,69
1.55024,229,219,0,69
1.5518,231,221,0,70
1.5533,228,217,0,70
1.55487,228,221,0,71
1.5564,228,223,0,70
1.55793,228,224,0,71
1.55952,226,225,0,69
1.56104,226,220,0,70
1.56259,227,222,0,70
1.56412,226,225,0,71
1.56573,225,224,0,70
1.56724,227,224,0,71
1.56881,226,226,0,69
1.57039,226,220,0,70
1.57189,226,223,0,70
1.57345,224,224,0,71
1.57499,224,223,0,71
1.57656,227,222,0,69
1.57807,227,223,0,71
1.57966,227,223,0,69
1.58122,226,222,0,71
1.58275,227,224,0,70
1.58435,228,220,0,70
1.58585,228,221,0,71
1.58742,226,222,0,70
1.58899,226,223,0,70
1.5906,227,218,0,70
1.59209,228,219,0,71
